 ,Area,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
722,0.498,3.046,1.046,0.606,45.000,1.338,287,336,45.000,0.892
723,2.090,6.354,1.879,1.416,172.873,2.403,545,335,156.801,1.785
724,0.398,2.416,1.007,0.503,161.565,1.137,185,334,146.310,0.631
725,0.697,3.754,0.988,0.898,45.001,1.338,145,338,45.000,1.115
726,0.299,2.154,1.068,0.356,90.000,0.998,151,335,108.435,0.315
727,0.498,2.416,0.992,0.639,71.565,1.137,306,338,56.310,0.631
728,0.299,2.154,1.068,0.356,90.000,0.998,315,335,108.435,0.315
729,0.597,3.493,1.511,0.503,175.269,1.609,108,337,168.690,0.631
730,0.398,2.231,0.862,0.588,0.000,0.998,958,339,161.565,0.631
731,0.398,2.231,0.862,0.588,0.000,0.998,154,341,161.565,0.631
732,1.493,5.201,2.018,0.942,90.000,2.231,281,340,98.130,0.946
733,0.498,3.046,1.046,0.606,135.000,1.338,21,343,135.000,0.892
734,2.488,8.508,2.106,1.504,95.670,3.107,185,343,113.962,2.195
735,0.597,3.493,1.005,0.757,66.255,1.338,299,348,45.000,0.946
736,0.299,1.969,1.068,0.356,0.000,0.998,151,345,161.565,0.315
737,0.398,2.416,1.007,0.503,161.565,1.137,177,347,146.310,0.631
738,0.299,1.969,1.068,0.356,0.000,0.998,592,347,161.565,0.315
739,0.299,1.785,0.746,0.510,135.000,0.892,285,348,135.000,0.631
740,1.393,4.385,1.766,1.005,0.000,1.839,291,349,149.036,0.946
741,0.299,2.154,1.068,0.356,90.000,0.998,565,349,108.435,0.315
742,1.393,4.646,1.999,0.887,145.761,2.275,33,353,146.310,1.225
743,0.299,1.969,1.068,0.356,0.000,0.998,251,353,161.565,0.315
744,0.995,4.570,1.498,0.846,106.972,1.839,57,357,120.964,0.946
745,0.796,3.123,1.276,0.795,160.670,1.411,161,358,153.435,0.946
746,0.896,4.015,1.230,0.927,172.372,1.609,289,359,168.690,1.262
747,0.299,1.969,1.068,0.356,0.000,0.998,137,361,161.565,0.315
748,0.796,4.124,1.557,0.651,108.579,1.839,191,361,120.964,0.946
749,10.649,16.462,5.633,2.407,120.020,6.125,145,362,124.509,3.092
750,10.052,16.539,4.607,2.778,93.202,5.135,201,378,79.380,3.749
751,1.294,4.570,1.941,0.849,72.517,2.116,25,369,63.435,0.946
752,1.095,5.908,1.610,0.866,57.090,2.231,223,370,45.000,1.451
753,0.697,4.308,1.477,0.601,162.231,1.839,131,367,149.036,0.946
754,0.299,1.969,1.068,0.356,0.000,0.998,162,367,161.565,0.315
755,0.398,2.600,1.424,0.356,0.000,1.301,177,367,165.964,0.315
756,0.498,2.677,0.796,0.796,0.000,0.998,193,368,108.435,0.892
757,1.194,4.831,1.581,0.962,120.654,1.839,215,368,120.964,1.129
758,0.299,2.154,1.068,0.356,90.000,0.998,213,371,108.435,0.315
759,0.697,4.308,1.849,0.480,86.058,1.919,39,372,99.462,0.631
760,0.299,1.785,0.746,0.510,45.000,0.892,542,374,45.000,0.631
761,0.796,3.569,1.017,0.997,45.002,1.338,229,376,45.000,1.115
762,0.299,1.969,1.068,0.356,0.000,0.998,95,375,161.565,0.315
763,0.299,1.785,0.746,0.510,135.000,0.892,187,376,135.000,0.631
764,0.597,3.046,1.304,0.583,102.933,1.411,193,376,116.565,0.631
765,0.299,1.969,1.068,0.356,0.000,0.998,216,379,161.565,0.315
766,0.299,1.969,1.068,0.356,0.000,0.998,89,391,161.565,0.315
767,0.597,3.308,1.078,0.705,90.000,1.301,85,396,104.036,0.946
768,3.085,8.139,2.444,1.607,36.813,2.976,845,404,32.005,2.116
769,1.194,6.093,1.620,0.939,158.384,2.275,179,406,146.310,1.515
770,0.398,2.416,1.007,0.503,161.565,1.137,613,422,146.310,0.631
771,1.095,5.462,1.831,0.761,104.935,2.116,215,457,116.565,1.071
772,2.090,5.908,2.443,1.089,152.678,2.543,1345,488,150.255,1.411
773,0.299,2.154,1.068,0.356,90.000,0.998,85,497,108.435,0.315
774,0.796,4.385,1.697,0.597,0.000,1.919,325,499,170.538,0.946
775,0.398,2.231,1.007,0.503,18.435,1.137,603,527,33.690,0.631
776,0.398,2.785,1.424,0.356,90.000,1.301,1371,534,104.036,0.315
777,0.597,3.123,1.078,0.705,0.000,1.301,320,559,165.964,0.946
778,0.498,3.046,1.177,0.538,84.848,1.301,929,581,104.036,0.631
779,1.891,5.723,1.973,1.220,158.288,2.275,992,591,146.310,1.454
780,11.943,16.571,4.987,3.049,101.514,6.093,317,641,111.251,3.155
781,0.498,3.231,1.780,0.356,0.000,1.609,55,667,168.690,0.315
782,0.697,4.124,1.477,0.601,17.769,1.839,815,686,30.964,0.946
783,0.299,1.969,1.068,0.356,0.000,0.998,415,713,161.565,0.315
784,6.668,10.554,3.384,2.509,47.839,3.851,1042,764,34.992,2.900
785,0.299,2.154,1.068,0.356,90.000,0.998,143,799,108.435,0.315
786,2.986,7.693,2.767,1.374,7.888,2.993,74,866,18.435,1.577
787,1.393,5.832,1.556,1.140,0.000,2.116,1290,865,153.435,1.577
788,0.597,3.493,1.005,0.757,113.745,1.338,889,869,135.000,0.946
789,0.299,2.154,1.068,0.356,90.000,0.998,521,893,108.435,0.315
790,0.398,2.231,1.007,0.503,18.435,1.137,55,915,33.690,0.631
791,0.299,2.154,1.068,0.356,90.000,0.998,21,929,108.435,0.315
792,0.299,2.154,1.068,0.356,90.000,0.998,23,951,108.435,0.315
793,22.492,18.878,5.786,4.950,48.873,6.349,745,997,63.435,5.272
794,0.299,1.785,0.746,0.510,135.000,0.892,23,982,135.000,0.631
795,0.299,2.154,1.068,0.356,90.000,0.998,1161,983,108.435,0.315
796,0.299,1.969,1.068,0.356,0.000,0.998,1151,985,161.565,0.315
797,0.299,2.154,1.068,0.356,90.000,0.998,171,991,108.435,0.315
798,0.398,2.600,1.424,0.356,0.000,1.301,210,1017,165.964,0.315
799,2.588,7.062,2.341,1.407,8.838,2.857,777,1029,173.660,1.760
800,0.398,2.785,1.424,0.356,90.000,1.301,713,1032,104.036,0.315
801,0.498,3.046,1.177,0.538,84.848,1.301,333,1033,104.036,0.631
802,1.891,6.093,2.207,1.091,147.791,2.714,1363,5,144.462,1.454
803,0.995,5.723,1.793,0.707,68.798,2.116,777,14,63.435,0.998
804,0.498,3.046,1.177,0.538,95.152,1.301,855,9,104.036,0.631
805,9.355,12.447,3.687,3.231,179.807,4.291,915,20,53.973,3.470
806,0.299,2.154,1.068,0.356,90.000,0.998,1301,10,108.435,0.315
807,0.299,1.969,1.068,0.356,0.000,0.998,1133,11,161.565,0.315
808,0.498,3.416,1.780,0.356,90.000,1.609,831,13,101.310,0.315
809,0.299,2.154,1.068,0.356,90.000,0.998,95,15,108.435,0.315
810,0.498,3.231,1.780,0.356,0.000,1.609,1071,15,168.690,0.315
811,0.299,1.969,1.068,0.356,0.000,0.998,15,17,161.565,0.315
812,0.697,3.939,1.340,0.662,90.000,1.609,53,17,101.310,0.946
813,0.299,1.969,1.068,0.356,0.000,0.998,633,17,161.565,0.315
814,0.398,2.231,0.862,0.588,0.000,0.998,702,19,161.565,0.631
815,1.393,5.462,1.922,0.923,47.469,2.464,635,24,39.806,1.325
816,0.796,3.308,1.027,0.987,90.000,1.338,741,19,135.000,0.946
817,0.398,2.600,1.424,0.356,0.000,1.301,931,19,165.964,0.315
818,0.299,1.969,1.068,0.356,0.000,0.998,1079,19,161.565,0.315
819,0.299,2.154,1.068,0.356,90.000,0.998,1345,19,108.435,0.315
820,2.389,7.877,2.546,1.195,60.206,2.976,775,28,57.995,1.693
821,0.398,2.862,1.132,0.448,135.000,1.338,453,21,135.000,0.669
822,0.498,3.416,1.780,0.356,90.000,1.609,649,21,101.310,0.315
823,0.498,3.416,1.780,0.356,90.000,1.609,1349,21,101.310,0.315
824,0.299,1.969,1.068,0.356,0.000,0.998,556,25,161.565,0.315
825,0.398,2.416,0.862,0.588,90.000,0.998,587,28,108.435,0.631
826,0.299,2.154,1.068,0.356,90.000,0.998,23,31,108.435,0.315
827,0.299,1.969,1.068,0.356,0.000,0.998,909,31,161.565,0.315
828,0.498,3.046,1.046,0.606,135.000,1.338,13,33,135.000,0.892
829,0.299,1.969,1.068,0.356,0.000,0.998,265,33,161.565,0.315
830,11.744,15.570,5.014,2.982,31.629,5.893,574,42,15.524,3.502
831,0.299,2.154,1.068,0.356,90.000,0.998,1355,41,108.435,0.315
832,0.896,5.201,1.774,0.643,99.217,2.116,229,42,116.565,0.946
833,2.886,6.169,2.332,1.576,36.402,2.543,470,51,29.745,1.785
834,1.095,4.570,1.741,0.801,79.150,1.919,463,51,99.462,0.946
835,0.398,2.231,0.862,0.588,0.000,0.998,466,53,161.565,0.631
836,0.299,1.969,1.068,0.356,0.000,0.998,227,59,161.565,0.315
837,0.299,1.785,0.746,0.510,135.000,0.892,675,86,135.000,0.631
838,0.299,1.785,0.746,0.510,135.000,0.892,526,101,135.000,0.631
839,4.478,8.062,2.906,1.962,77.542,3.107,521,111,66.038,2.208
840,1.393,7.801,2.637,0.673,17.521,3.248,1291,128,29.055,1.083
841,4.379,9.401,2.943,1.894,40.882,3.353,293,138,41.186,2.494
842,2.090,7.431,2.200,1.209,152.055,2.714,1289,132,125.538,1.552
843,0.597,3.677,1.233,0.617,26.565,1.577,304,136,36.870,0.946
844,0.398,2.416,0.862,0.588,90.000,0.998,539,136,108.435,0.631
845,0.398,2.416,1.007,0.503,108.435,1.137,708,137,123.690,0.631
846,0.498,3.416,1.780,0.356,90.000,1.609,539,142,101.310,0.315
847,0.299,2.154,1.068,0.356,90.000,0.998,541,201,108.435,0.315
848,0.697,3.308,1.109,0.800,100.901,1.301,53,216,104.036,0.946
849,0.398,2.600,1.424,0.356,0.000,1.301,168,231,165.964,0.315
850,0.299,1.969,1.068,0.356,0.000,0.998,15,233,161.565,0.315
851,2.289,9.324,2.820,1.033,14.721,3.412,63,255,33.690,1.607
852,0.299,1.785,0.746,0.510,135.000,0.892,26,251,135.000,0.631
853,0.299,1.785,0.746,0.510,45.000,0.892,532,286,45.000,0.631
854,1.891,6.354,2.312,1.041,24.645,2.695,537,290,20.556,1.270
855,0.398,2.416,1.007,0.503,108.435,1.137,1157,293,123.690,0.631
856,0.299,1.969,1.068,0.356,0.000,0.998,867,307,161.565,0.315
857,0.299,2.154,1.068,0.356,90.000,0.998,423,321,108.435,0.315
858,0.299,1.785,0.746,0.510,135.000,0.892,1351,332,135.000,0.631
859,0.299,2.154,1.068,0.356,90.000,0.998,199,383,108.435,0.315
860,0.299,2.154,1.068,0.356,90.000,0.998,683,391,108.435,0.315
861,0.995,3.939,1.411,0.898,13.964,1.699,23,396,21.801,0.946
862,0.896,5.570,2.457,0.464,91.770,2.543,515,491,97.125,0.631
863,0.299,2.154,1.068,0.356,90.000,0.998,521,499,108.435,0.315
864,0.896,4.200,1.264,0.903,99.217,1.609,1229,508,101.310,1.225
865,1.592,4.831,1.743,1.163,100.427,1.995,11,511,108.435,1.262
866,0.299,2.154,1.068,0.356,90.000,0.998,25,525,108.435,0.315
867,0.299,2.154,1.068,0.356,90.000,0.998,19,529,108.435,0.315
868,0.398,2.416,1.007,0.503,18.435,1.137,1355,540,33.690,0.631
869,0.796,3.308,1.254,0.808,143.677,1.577,1167,549,143.130,0.946
870,0.299,2.154,1.068,0.356,90.000,0.998,187,551,108.435,0.315
871,2.090,7.540,2.511,1.060,69.920,3.248,1181,578,60.945,1.552
872,0.498,3.046,1.177,0.538,95.152,1.301,611,585,104.036,0.631
873,0.299,2.154,1.068,0.356,90.000,0.998,813,585,108.435,0.315
874,1.095,5.016,1.702,0.819,31.717,2.116,197,590,26.565,1.199
875,0.299,1.969,1.068,0.356,0.000,0.998,457,595,161.565,0.315
876,0.299,1.969,1.068,0.356,0.000,0.998,33,605,161.565,0.315
877,0.299,2.154,1.068,0.356,90.000,0.998,31,607,108.435,0.315
878,0.498,3.046,1.046,0.606,135.000,1.338,529,607,135.000,0.892
879,0.398,2.785,1.424,0.356,90.000,1.301,963,608,104.036,0.315
880,0.299,2.154,1.068,0.356,90.000,0.998,1371,633,108.435,0.315
881,0.498,3.046,1.046,0.606,45.000,1.338,193,644,45.000,0.892
882,2.289,6.246,2.172,1.342,122.260,2.464,521,643,129.806,1.750
883,0.398,2.231,0.862,0.588,0.000,0.998,512,647,161.565,0.631
884,0.299,1.969,1.068,0.356,0.000,0.998,695,669,161.565,0.315
885,0.498,3.231,1.780,0.356,0.000,1.609,1269,677,168.690,0.315
886,0.995,3.939,1.535,0.826,119.767,1.839,1275,683,120.964,0.946
887,0.299,1.969,1.068,0.356,0.000,0.998,1357,721,161.565,0.315
888,2.289,6.616,2.408,1.210,39.649,2.976,1112,754,32.005,1.561
889,1.990,5.539,1.929,1.314,38.713,2.116,727,816,26.565,1.552
890,0.299,1.969,1.068,0.356,0.000,0.998,717,819,161.565,0.315
891,0.398,2.600,1.424,0.356,0.000,1.301,171,883,165.964,0.315
892,3.284,7.616,2.481,1.686,5.579,2.993,514,891,161.565,1.856
893,0.398,2.416,1.007,0.503,108.435,1.137,1167,897,123.690,0.631
894,0.896,3.754,1.396,0.817,123.401,1.577,31,901,126.870,0.988
895,0.498,3.416,1.780,0.356,90.000,1.609,1021,901,101.310,0.315
896,4.379,15.124,5.146,1.083,139.148,6.309,512,902,143.130,1.923
897,0.299,1.969,1.068,0.356,0.000,0.998,530,909,161.565,0.315
898,0.498,3.046,1.046,0.606,45.000,1.338,1067,914,45.000,0.892
899,0.398,2.416,1.007,0.503,71.565,1.137,22,916,56.310,0.631
900,0.299,2.154,1.068,0.356,90.000,0.998,15,915,108.435,0.315
901,0.995,5.201,1.385,0.915,60.065,2.020,446,926,51.340,1.451
902,0.398,2.600,1.424,0.356,0.000,1.301,1343,925,165.964,0.315
903,0.299,1.969,1.068,0.356,0.000,0.998,613,931,161.565,0.315
904,0.398,2.416,1.007,0.503,108.435,1.137,220,935,123.690,0.631
905,0.498,3.416,1.780,0.356,90.000,1.609,997,939,101.310,0.315
906,0.597,3.493,1.005,0.757,113.745,1.338,1327,941,135.000,0.946
907,1.393,4.385,1.557,1.139,159.337,1.839,1338,943,149.036,1.262
908,0.398,2.416,1.007,0.503,18.435,1.137,1029,964,33.690,0.631
909,0.498,3.493,1.285,0.493,31.717,1.577,902,974,36.870,0.787
910,0.796,4.570,1.697,0.597,90.000,1.919,913,971,99.462,0.946
911,0.796,4.939,1.424,0.712,149.036,2.020,1059,976,141.340,1.199
912,0.498,3.416,1.780,0.356,90.000,1.609,1363,979,101.310,0.315
913,0.299,1.969,1.068,0.356,0.000,0.998,107,1007,161.565,0.315
914,0.398,2.600,1.424,0.356,0.000,1.301,639,7,165.964,0.315
915,0.299,1.969,1.068,0.356,0.000,0.998,1301,7,161.565,0.315
916,0.697,4.308,1.849,0.480,86.058,1.919,869,9,99.462,0.631
917,0.299,2.154,1.068,0.356,90.000,0.998,1329,9,108.435,0.315
918,0.498,3.046,1.320,0.480,10.901,1.411,50,12,26.565,0.631
919,0.398,2.231,1.007,0.503,18.435,1.137,971,13,33.690,0.631
920,0.299,1.969,1.068,0.356,0.000,0.998,889,13,161.565,0.315
921,1.194,5.277,1.853,0.821,165.732,2.116,756,15,153.435,1.071
922,1.891,8.693,3.028,0.795,10.445,3.597,821,18,15.255,0.946
923,0.299,2.154,1.068,0.356,90.000,0.998,957,15,108.435,0.315
924,1.493,4.570,1.784,1.065,72.857,2.020,1137,20,51.340,1.224
925,0.299,2.154,1.068,0.356,90.000,0.998,1191,15,108.435,0.315
926,0.299,1.785,0.746,0.510,45.000,0.892,1278,20,45.000,0.631
927,0.796,4.200,1.399,0.725,43.807,1.839,1329,22,30.964,1.115
928,0.597,3.308,1.078,0.705,90.000,1.301,713,21,104.036,0.946
929,0.498,3.046,1.320,0.480,100.901,1.411,521,22,116.565,0.631
930,0.597,3.677,1.643,0.463,97.466,1.699,1072,23,111.801,0.631
931,1.791,5.908,2.015,1.132,99.941,2.403,1119,23,113.199,1.454
932,0.299,1.969,1.068,0.356,0.000,0.998,1249,23,161.565,0.315
933,2.289,6.985,2.353,1.239,72.051,2.993,743,36,71.565,1.577
934,0.299,2.154,1.068,0.356,90.000,0.998,1375,29,108.435,0.315
935,0.398,2.416,1.007,0.503,71.565,1.137,424,38,56.310,0.631
936,0.398,2.785,1.424,0.356,90.000,1.301,477,36,104.036,0.315
937,0.796,4.570,1.440,0.704,4.565,1.919,735,49,170.538,0.946
938,0.299,1.969,1.068,0.356,0.000,0.998,1371,49,161.565,0.315
939,3.085,9.139,2.763,1.422,53.475,3.597,649,66,37.875,2.012
940,0.299,2.154,1.068,0.356,90.000,0.998,1383,109,108.435,0.315
941,7.663,17.355,4.498,2.169,149.724,5.428,88,143,144.462,3.111
942,0.398,2.600,1.424,0.356,0.000,1.301,215,183,165.964,0.315
943,2.886,10.032,3.112,1.181,20.833,3.812,421,220,24.444,1.893
944,2.289,11.109,2.049,1.422,76.228,3.527,425,232,63.435,2.548
945,0.299,1.969,1.068,0.356,0.000,0.998,1129,235,161.565,0.315
946,0.796,3.754,1.372,0.739,178.341,1.609,656,279,168.690,0.946
947,0.398,2.600,1.424,0.356,0.000,1.301,112,289,165.964,0.315
948,0.398,2.416,1.007,0.503,71.565,1.137,533,320,56.310,0.631
949,0.299,2.154,1.068,0.356,90.000,0.998,1343,347,108.435,0.315
950,1.393,6.093,1.578,1.124,20.835,2.231,189,356,45.000,1.577
951,1.095,3.754,1.422,0.980,138.972,1.577,27,396,126.870,1.115
952,4.478,8.955,2.999,1.901,32.890,3.412,807,405,33.690,2.326
953,0.498,2.677,0.796,0.796,0.000,0.998,23,436,108.435,0.892
954,0.697,3.939,1.498,0.592,80.355,1.699,50,448,68.199,0.842
955,0.299,2.154,1.068,0.356,90.000,0.998,59,443,108.435,0.315
956,0.597,3.677,1.643,0.463,172.534,1.699,61,446,158.199,0.631
957,1.393,4.385,1.545,1.148,106.956,1.839,1359,477,120.964,1.262
958,0.498,2.862,0.880,0.720,0.000,1.137,953,511,146.310,0.946
959,2.389,6.616,1.990,1.528,174.158,2.403,422,519,156.801,1.760
960,1.095,5.462,1.749,0.797,93.150,2.116,91,532,116.565,0.946
961,0.398,2.600,1.424,0.356,0.000,1.301,87,541,165.964,0.315
962,0.796,4.754,1.555,0.652,169.172,1.919,81,543,170.538,0.946
963,1.592,5.277,1.549,1.309,90.000,1.839,551,595,120.964,1.552
964,0.299,2.154,1.068,0.356,90.000,0.998,1123,603,108.435,0.315
965,0.299,2.154,1.068,0.356,90.000,0.998,815,607,108.435,0.315
966,0.299,1.785,0.746,0.510,135.000,0.892,1377,672,135.000,0.631
967,1.592,6.800,2.179,0.931,58.411,2.543,860,683,60.255,1.451
968,4.478,13.709,3.860,1.477,108.866,4.690,897,678,109.654,2.165
969,0.299,2.154,1.068,0.356,90.000,0.998,509,683,108.435,0.315
970,8.658,14.754,4.419,2.495,32.359,4.988,107,826,34.695,3.123
971,0.398,2.600,1.424,0.356,0.000,1.301,589,817,165.964,0.315
972,0.299,2.154,1.068,0.356,90.000,0.998,505,829,108.435,0.315
973,0.398,2.231,0.862,0.588,0.000,0.998,112,831,161.565,0.631
974,0.697,3.939,1.510,0.588,54.217,1.839,143,870,59.036,0.892
975,0.299,1.969,1.068,0.356,0.000,0.998,879,871,161.565,0.315
976,1.493,5.462,1.432,1.328,5.246,1.839,145,877,120.964,1.577
977,0.299,2.154,1.068,0.356,90.000,0.998,171,889,108.435,0.315
978,7.962,18.387,5.209,1.946,71.777,7.208,393,910,66.801,2.528
979,0.896,4.570,1.413,0.807,167.612,1.839,349,905,149.036,1.262
980,90.564,83.746,14.674,7.858,26.177,19.025,203,960,40.292,11.831
981,1.592,5.277,2.134,0.950,66.996,2.275,229,929,56.310,1.172
982,0.597,3.123,1.078,0.705,0.000,1.301,1346,925,165.964,0.946
983,8.758,12.708,5.259,2.120,155.155,5.391,1007,932,159.444,2.527
984,0.299,2.154,1.068,0.356,90.000,0.998,283,933,108.435,0.315
985,0.597,3.308,1.294,0.587,46.950,1.577,193,938,53.130,0.892
986,0.299,2.154,1.068,0.356,90.000,0.998,1009,939,108.435,0.315
987,2.588,7.877,2.127,1.549,81.039,2.857,653,947,96.340,1.893
988,3.284,8.508,2.562,1.632,73.349,3.294,663,961,73.301,1.893
989,1.891,6.800,2.031,1.185,132.538,2.714,887,951,125.538,1.704
990,0.398,2.416,0.862,0.588,90.000,0.998,687,952,108.435,0.631
991,4.180,10.631,3.500,1.521,168.609,4.209,874,957,167.005,2.168
992,1.095,4.831,1.776,0.785,115.921,2.020,226,957,128.660,0.988
993,0.796,4.754,1.739,0.583,13.032,2.116,1163,962,26.565,0.946
994,0.299,1.785,0.746,0.510,45.000,0.892,716,962,45.000,0.631
995,0.597,3.677,1.461,0.521,90.000,1.609,889,961,101.310,0.631
996,0.299,2.154,1.068,0.356,90.000,0.998,225,963,108.435,0.315
997,1.592,6.800,2.185,0.928,79.149,2.695,213,974,69.444,1.552
998,1.194,5.908,1.702,0.893,109.514,2.231,231,971,135.000,1.301
999,0.597,3.308,1.279,0.594,18.435,1.411,232,986,26.565,0.798
1000,0.299,1.785,0.746,0.510,135.000,0.892,338,987,135.000,0.631
1001,0.796,4.124,1.557,0.651,161.421,1.839,279,1015,149.036,0.946
1002,1.095,4.831,1.702,0.819,121.717,2.116,247,1020,116.565,1.199
1003,0.398,2.416,1.007,0.503,108.435,1.137,292,1029,123.690,0.631
1004,1.791,5.647,1.754,1.300,125.614,2.231,279,1031,135.000,1.552
1005,0.299,1.785,0.746,0.510,45.000,0.892,284,1034,45.000,0.631
1006,1.194,4.570,1.574,0.966,98.909,1.919,1125,4,99.462,0.946
1007,0.498,3.046,1.046,0.606,135.000,1.338,551,7,135.000,0.892
1008,1.194,6.354,1.677,0.907,105.851,2.116,671,7,116.565,1.454
1009,0.498,3.046,1.046,0.606,135.000,1.338,899,7,135.000,0.892
1010,0.398,2.416,0.862,0.588,90.000,0.998,185,8,108.435,0.631
1011,1.692,6.354,1.893,1.138,49.261,2.403,465,16,66.801,1.561
1012,0.299,2.154,1.068,0.356,90.000,0.998,1047,9,108.435,0.315
1013,0.299,1.969,1.068,0.356,0.000,0.998,1257,9,161.565,0.315
1014,0.299,1.969,1.068,0.356,0.000,0.998,901,13,161.565,0.315
1015,1.493,6.354,2.263,0.840,90.621,2.543,477,14,97.125,1.262
1016,0.796,3.939,1.372,0.739,88.341,1.609,481,14,101.310,0.946
1017,3.185,7.877,2.839,1.428,31.735,3.353,466,22,41.186,1.785
1018,1.592,5.277,1.597,1.270,12.915,2.020,785,19,38.660,1.262
1019,0.299,1.969,1.068,0.356,0.000,0.998,981,15,161.565,0.315
1020,0.796,4.754,1.356,0.747,78.690,1.839,959,22,59.036,1.262
1021,0.796,3.939,1.571,0.645,146.055,1.839,51,19,149.036,0.892
1022,0.597,3.308,1.005,0.757,23.745,1.338,813,22,45.000,0.946
1023,0.398,2.600,1.424,0.356,0.000,1.301,881,19,165.964,0.315
1024,0.398,2.416,1.007,0.503,108.435,1.137,972,19,123.690,0.631
1025,0.498,2.677,1.177,0.538,58.283,1.338,1366,22,45.000,0.705
1026,3.185,10.293,3.286,1.234,135.622,4.244,1357,20,131.987,1.785
1027,0.299,2.154,1.068,0.356,90.000,0.998,487,21,108.435,0.315
1028,0.398,2.785,1.424,0.356,90.000,1.301,163,22,104.036,0.315
1029,0.299,1.969,1.068,0.356,0.000,0.998,955,23,161.565,0.315
1030,0.299,2.154,1.068,0.356,90.000,0.998,1117,23,108.435,0.315
1031,0.299,2.154,1.068,0.356,90.000,0.998,1105,27,108.435,0.315
1032,0.299,1.969,1.068,0.356,0.000,0.998,735,31,161.565,0.315
1033,2.389,6.800,2.058,1.478,164.179,2.695,1133,33,159.444,1.760
1034,0.299,1.785,0.746,0.510,135.000,0.892,670,35,135.000,0.631
1035,0.398,2.416,1.007,0.503,161.565,1.137,1369,35,146.310,0.631
1036,0.896,3.939,1.397,0.816,80.783,1.609,1063,36,101.310,0.946
1037,1.493,6.169,2.313,0.822,135.000,2.714,1372,39,144.462,1.325
1038,1.194,6.093,1.987,0.765,93.157,2.543,37,39,97.125,1.262
1039,0.597,3.308,1.078,0.705,90.000,1.301,459,39,104.036,0.946
1040,0.398,2.600,1.424,0.356,0.000,1.301,63,41,165.964,0.315
1041,0.398,2.416,1.007,0.503,108.435,1.137,1380,47,123.690,0.631
1042,0.498,2.862,1.046,0.606,45.000,1.338,601,64,45.000,0.892
1043,0.299,1.969,1.068,0.356,0.000,0.998,1163,75,161.565,0.315
1044,0.995,3.939,1.448,0.875,20.976,1.839,39,90,30.964,0.946
1045,0.498,3.046,1.046,0.606,135.000,1.338,1111,141,135.000,0.892
1046,0.796,3.123,1.276,0.795,160.670,1.411,438,145,153.435,0.946
1047,0.498,2.862,0.880,0.720,90.000,1.137,983,145,123.690,0.946
1048,0.498,2.862,1.177,0.538,174.848,1.301,991,153,165.964,0.631
1049,0.299,1.969,1.068,0.356,0.000,0.998,1335,153,161.565,0.315
1050,0.299,1.785,0.746,0.510,45.000,0.892,994,158,45.000,0.631
1051,0.398,2.416,0.862,0.588,90.000,0.998,1359,168,108.435,0.631
1052,0.299,1.969,1.068,0.356,0.000,0.998,1375,173,161.565,0.315
1053,4.678,17.909,3.326,1.791,44.628,5.518,1355,190,30.964,3.344
1054,0.597,3.677,1.461,0.521,90.000,1.609,1373,181,101.310,0.631
1055,0.597,3.677,1.461,0.521,90.000,1.609,1377,181,101.310,0.631
1056,0.896,5.201,1.339,0.852,114.346,1.839,333,193,120.964,0.946
1057,0.299,1.785,0.746,0.510,45.000,0.892,1061,203,45.000,0.631
1058,0.299,2.154,1.068,0.356,90.000,0.998,1061,213,108.435,0.315
1059,0.498,3.231,1.780,0.356,0.000,1.609,1327,223,168.690,0.315
1060,4.678,14.155,2.972,2.004,116.860,3.799,25,238,138.366,3.055
1061,1.294,5.277,1.673,0.984,148.195,2.231,739,270,135.000,1.451
1062,0.299,1.969,1.068,0.356,0.000,0.998,37,277,161.565,0.315
1063,0.299,1.969,1.068,0.356,0.000,0.998,1141,285,161.565,0.315
1064,1.294,5.462,1.792,0.919,96.471,2.231,1063,291,98.130,1.262
1065,0.299,1.969,1.068,0.356,0.000,0.998,463,303,161.565,0.315
1066,2.189,8.955,2.551,1.093,98.750,3.107,49,361,113.962,1.577
1067,0.299,1.969,1.068,0.356,0.000,0.998,1007,377,161.565,0.315
1068,0.299,2.154,1.068,0.356,90.000,0.998,61,381,108.435,0.315
1069,2.787,7.616,3.201,1.108,29.352,3.412,47,414,33.690,1.552
1070,8.658,17.278,5.665,1.946,85.476,6.504,1031,429,75.964,2.524
1071,2.787,12.555,2.342,1.515,177.965,3.248,941,417,150.945,1.893
1072,3.384,7.693,2.280,1.890,120.326,2.714,626,425,125.538,2.208
1073,0.498,3.231,1.780,0.356,0.000,1.609,83,489,168.690,0.315
1074,0.995,5.647,1.677,0.756,176.298,2.116,983,501,153.435,0.946
1075,1.194,5.723,1.833,0.830,100.868,2.231,999,503,98.130,1.148
1076,0.796,4.385,1.220,0.831,100.706,1.609,1175,516,101.310,1.225
1077,0.299,1.785,0.746,0.510,45.000,0.892,1173,525,45.000,0.631
1078,0.597,3.308,1.078,0.705,90.000,1.301,1177,526,104.036,0.946
1079,0.597,3.493,1.005,0.757,66.255,1.338,909,548,45.000,0.946
1080,0.299,2.154,1.068,0.356,90.000,0.998,895,556,108.435,0.315
1081,0.398,2.416,1.007,0.503,108.435,1.137,266,581,123.690,0.631
1082,0.398,2.785,1.424,0.356,90.000,1.301,917,591,104.036,0.315
1083,0.398,2.416,1.007,0.503,108.435,1.137,353,601,123.690,0.631
